municipio_id,ibi_urbana_rd_20_2011,year
40204,2012,0.5
40205,2012,0.66
40206,2012,0.47
40207,2012,0.312
40208,2012,0.726
40210,2012,0.715
40211,2012,0.66
40212,2012,0.5
40213,2012,0.66
40214,2012,0.728
40215,2012,0.7
40216,2012,0.46
40218,2012,0.5
40219,2012,0.5
40220,2012,0.52
40221,2012,0.416
40222,2012,0.627
40223,2012,0.6
40224,2012,0.627
40225,2012,0.5
40228,2012,0.71552
40229,2012,0.5
40230,2012,0.605
40231,2012,0.77
40233,2012,0.66
40234,2012,0.715
40901,2012,0.4
40902,2012,0.715
40903,2012,0.616
40904,2012,0.737
40905,2012,0.616
40906,2012,0.55
41001,2012,0.494
41002,2012,0.4
41003,2012,0.52
41004,2012,0.596
41005,2012,0.721
41006,2012,0.72
41007,2012,0.77
41008,2012,0.43
41009,2012,0.51
41010,2012,0.593
41011,2012,0.825
41012,2012,0.6
41013,2012,0.4585
41014,2012,0.57
41015,2012,0.616
41016,2012,0.781
41017,2012,0.72
41018,2012,0.58
41019,2012,0.583
41020,2012,0.58
41021,2012,0.7155
41022,2012,0.5
41023,2012,0.561
41024,2012,0.689
41025,2012,0.6
41026,2012,0.47
41027,2012,0.5
41028,2012,0.53
41029,2012,0.682
41030,2012,0.49
41031,2012,0.65
41032,2012,0.25
41033,2012,0.55
41034,2012,0.5
41035,2012,0.58
41036,2012,0.715
41037,2012,0.53
41038,2012,0.38
41039,2012,0.5
41040,2012,0.6
41041,2012,0.52
41042,2012,0.57
41043,2012,0.55
41044,2012,0.693
41045,2012,0.4
41046,2012,0.4
41047,2012,0.74
41048,2012,0.454
41049,2012,0.6272
41050,2012,0.6784
41051,2012,0.6
41052,2012,0.431
41053,2012,0.66
41054,2012,0.52
41055,2012,0.689
41057,2012,0.6
41058,2012,0.6566
41059,2012,0.836
41060,2012,0.636
41061,2012,0.33
41062,2012,0.55
41063,2012,0.5
41064,2012,0.52
41065,2012,0.71
41066,2012,0.4
41067,2012,0.4784
41068,2012,0.6678
41069,2012,0.5541
41070,2012,0.715
41071,2012,0.5
41072,2012,0.5
41073,2012,0.44
41074,2012,0.55
41075,2012,0.715
41076,2012,0.52
41077,2012,0.5
41078,2012,0.5
41079,2012,0.6
41080,2012,0.75
41081,2012,0.517
41082,2012,1.04
41083,2012,0.5
41084,2012,0.41
41085,2012,0.5883
41086,2012,0.6996
41087,2012,0.636
41088,2012,0.46
41089,2012,0.605
41090,2012,0.55
41091,2012,0.9317
41092,2012,0.4
41093,2012,0.5
41094,2012,0.6032
41095,2012,0.671
41096,2012,0.85
41097,2012,0.7
41098,2012,0.4
41099,2012,0.53
41100,2012,0.4368
41101,2012,0.56
41102,2012,0.515
41901,2012,0.43
41902,2012,0.65
41903,2012,0.66
42001,2012,0.5
42003,2012,0.5
42004,2012,0.55
42006,2012,0.4
42007,2012,0.55
42008,2012,0.52
42009,2012,0.4
42010,2012,0.66
42011,2012,0.4
42012,2012,0.5
42013,2012,0.4
42014,2012,0.5
42015,2012,0.5
42016,2012,0.5
42017,2012,0.45
42018,2012,0.5
42019,2012,0.53
42020,2012,0.4264
42021,2012,0.55
42022,2012,0.4
42023,2012,0.5
42024,2012,0.66
42025,2012,0.55
42026,2012,0.5
42027,2012,0.5
42028,2012,0.5
42029,2012,0.55
42030,2012,0.416
42031,2012,0.5
42032,2012,0.55
42033,2012,0.5
42034,2012,0.4
42035,2012,0.53
42036,2012,0.6
42037,2012,0.5
42038,2012,0.5
42039,2012,0.5
42041,2012,0.66
42042,2012,0.5
42043,2012,0.52
42044,2012,0.5
42045,2012,0.6
42046,2012,0.4
42048,2012,0.5
42049,2012,0.5
42050,2012,0.4
42051,2012,0.55
42052,2012,0.5
42053,2012,0.5
42054,2012,0.55
42055,2012,0.5
42056,2012,0.5
42057,2012,0.4
42058,2012,0.52
42059,2012,0.5
42060,2012,0.55
42061,2012,0.624
42062,2012,0.6
42063,2012,0.88
42064,2012,0.4
42065,2012,0.66
42068,2012,0.5
42069,2012,0.5
42070,2012,0.5
42071,2012,0.5
42073,2012,0.5
42075,2012,0.65
42076,2012,0.5
42078,2012,0.5
42079,2012,0.5
42080,2012,0.5
42081,2012,0.5
42082,2012,0.5
42083,2012,0.5
42084,2012,0.5
42085,2012,0.2
42086,2012,0.66
42087,2012,0.4
42088,2012,0.5
42089,2012,0.5
42090,2012,0.55
42092,2012,0.55
42093,2012,0.6
42094,2012,0.416
42095,2012,0.468
42096,2012,0.65
42097,2012,0.5
42098,2012,0.5
42100,2012,0.416
42103,2012,0.55
42105,2012,0.55
42106,2012,0.55
42107,2012,0.55
42108,2012,0.5
42110,2012,0.5
42111,2012,0.5
42113,2012,0.5
42115,2012,0.5
42116,2012,0.52
42117,2012,0.5
42118,2012,0.5
42119,2012,0.6
42120,2012,0.5
42121,2012,0.88
42123,2012,0.55
42124,2012,0.5
42125,2012,0.5
42127,2012,0.55
42128,2012,0.5
42129,2012,0.636
42130,2012,0.5
42131,2012,0.5
42132,2012,0.55
42134,2012,0.55
42135,2012,0.5
42139,2012,0.4
42140,2012,0.5
42141,2012,0.55
42142,2012,0.4
42144,2012,0.52
42145,2012,0.55
42148,2012,0.5
42149,2012,0.5
42151,2012,0.5
42152,2012,0.5
42153,2012,0.5
42154,2012,0.416
42155,2012,0.5
42156,2012,0.5
42157,2012,0.5
42158,2012,0.56
42159,2012,0.5
42160,2012,0.6
42161,2012,0.5
42162,2012,0.704
42163,2012,0.8
42164,2012,0.5
42165,2012,0.53
42166,2012,0.55
42167,2012,0.6
42168,2012,0.4
42171,2012,0.5
42172,2012,0.5
42173,2012,0.4576
42174,2012,0.6
42175,2012,0.5
42176,2012,0.4
42177,2012,0.5
42178,2012,0.62
42181,2012,0.636
42182,2012,0.5
42183,2012,0.605
42184,2012,0.5
42185,2012,0.624
42187,2012,0.5
42188,2012,0.6
42189,2012,0.5
42190,2012,0.616
42191,2012,0.6
42192,2012,0.45
42193,2012,0.65
42194,2012,0.5
42195,2012,0.5
42196,2012,0.5
42197,2012,0.5
42198,2012,0.55
42200,2012,0.416
42201,2012,0.4
42202,2012,0.5
42204,2012,0.5
42205,2012,0.416
42206,2012,0.5
42207,2012,0.5
42208,2012,0.4
42209,2012,0.55
42211,2012,0.5
42212,2012,0.416
42213,2012,0.5
42215,2012,0.5
42216,2012,0.5
42217,2012,0.66
42218,2012,0.7
42219,2012,0.5
43001,2012,0.836
43002,2012,0.759
43003,2012,0.759
43004,2012,0.863
43005,2012,0.49
43006,2012,0.77
43007,2012,0.77
43008,2012,0.88
43009,2012,1.1
43010,2012,0.891
43011,2012,0.64
43012,2012,0.78
43013,2012,0.935
43014,2012,0.9752
43015,2012,0.825
43016,2012,0.867
43017,2012,0.55
43018,2012,0.624
43019,2012,0.5
43020,2012,0.77
43021,2012,1.0241
43022,2012,0.506
43023,2012,0.66
43024,2012,0.679
43025,2012,0.66
43026,2012,0.6466
43027,2012,0.968
43028,2012,0.88
43029,2012,1.023
43030,2012,0.6
43031,2012,0.5
43032,2012,0.66
43033,2012,0.55
43034,2012,0.572
43035,2012,0.792
43036,2012,0.77
43037,2012,1.199
43038,2012,0.94
43039,2012,0.836
43040,2012,0.605
43041,2012,0.55
43042,2012,0.99
43043,2012,0.77
43044,2012,0.5736
43045,2012,0.5
43046,2012,0.5
43047,2012,0.979
43048,2012,0.605
43049,2012,0.71
43050,2012,1.1
43051,2012,0.72
43052,2012,0.77
43053,2012,0.77
43054,2012,1.1407
43055,2012,0.552
43056,2012,0.5
43057,2012,0.669
43058,2012,0.55
43059,2012,0.82
43060,2012,0.57
43061,2012,0.66
43062,2012,0.847
43063,2012,0.996
43064,2012,0.627
43065,2012,0.5
43066,2012,0.5
43067,2012,0.83
43068,2012,1.012
43069,2012,0.715
43070,2012,0.6336
43071,2012,0.66
43072,2012,0.55
43073,2012,0.5
43074,2012,0.704
43075,2012,0.715
43076,2012,0.6
43077,2012,0.935
43078,2012,0.88
43079,2012,0.685
43080,2012,0.715
43081,2012,0.825
43082,2012,0.715
43083,2012,0.65
43084,2012,0.715
43085,2012,0.715
43086,2012,1.1
43088,2012,0.6226
43089,2012,0.6
43090,2012,0.957
43091,2012,0.99
43092,2012,0.8107
43093,2012,0.7208
43094,2012,0.68
43095,2012,0.77
43096,2012,0.748
43097,2012,0.869
43098,2012,1.045
43099,2012,0.715
43100,2012,0.9757
43101,2012,0.77
43102,2012,0.66
43103,2012,0.66
43104,2012,0.935
43105,2012,0.5
43106,2012,0.638
43107,2012,0.66
43108,2012,0.715
43109,2012,0.5
43110,2012,0.539
43111,2012,1.012
43112,2012,1.045
43113,2012,0.65
43114,2012,0.66
43115,2012,0.99
43116,2012,0.623
43117,2012,0.66
43118,2012,0.682
43119,2012,0.58
43120,2012,0.55
43121,2012,0.715
43122,2012,0
43123,2012,1.155
43124,2012,0.87
43125,2012,0.77
43126,2012,0.95
43127,2012,1.023
43128,2012,0.66
43129,2012,0.63
43130,2012,0.66
43131,2012,1.23
43132,2012,0.4
43133,2012,1.045
43134,2012,0.5
43135,2012,0.9075
43136,2012,0.55
43137,2012,0.7612
43138,2012,0.935
43139,2012,0.814
43140,2012,0.715
43141,2012,0.55
43142,2012,0.636
43143,2012,0.5
43144,2012,0.11
43145,2012,1.0824
43146,2012,0.416
43147,2012,1.1
43148,2012,1.0208
43149,2012,1.21
43150,2012,0.55
43151,2012,0.605
43152,2012,0.5
43153,2012,0.9752
43154,2012,0.77
43155,2012,1.23
43156,2012,0.8
43157,2012,0.715
43158,2012,0.803
43159,2012,0.55
43160,2012,1.023
43161,2012,1.23
43162,2012,0.506
43163,2012,1.01
43164,2012,0.935
43165,2012,0.66
43166,2012,0.83
43167,2012,0.88
43168,2012,0.82
43169,2012,0.715
43170,2012,0.43
43171,2012,0.969
43172,2012,0.88
43173,2012,0.935
43174,2012,0.55
43175,2012,0.517
43176,2012,1.078
43177,2012,0.6
43178,2012,1.045
43901,2012,1.1
43902,2012,0.935
43903,2012,1.155
43904,2012,0.5
43905,2012,1.067
43906,2012,0.869
43907,2012,0.9295
44001,2012,0.5
44002,2012,1.144
44003,2012,0.55
44004,2012,0.55
44005,2012,0.5
44006,2012,0.66
44007,2012,0.66
44008,2012,0.627
44009,2012,0.825
44010,2012,0.605
44011,2012,0.6
44012,2012,0.572
44013,2012,0.858
44014,2012,0.75
44016,2012,0.66
44017,2012,0.55
44018,2012,0.5
44019,2012,0.66
44020,2012,0.5
44021,2012,0.66
44022,2012,0.5
44023,2012,0.715
44024,2012,0.935
44025,2012,0.624
44026,2012,0.676
44027,2012,0.66
44028,2012,0.5
44029,2012,0.65
44031,2012,0.715
44032,2012,0.5
44033,2012,0.715
44034,2012,0.4
44035,2012,0.605
44036,2012,0.55
44037,2012,0.5
44038,2012,0.55
44039,2012,0.5
44040,2012,0.5
44041,2012,0.5
44042,2012,0.5
44043,2012,0.66
44044,2012,0.825
44045,2012,0.55
44046,2012,0.825
44047,2012,0.5
44048,2012,0.848
44049,2012,0.72
44050,2012,0.726
44051,2012,0.8338
44052,2012,0.5
44053,2012,0.5
44054,2012,0.5
44055,2012,0.55
44056,2012,0.605
44059,2012,0.66
44060,2012,0.5
44061,2012,0.66
44062,2012,0.66
44063,2012,0.935
44064,2012,0.88
44065,2012,0.5
44066,2012,0.4
44067,2012,0.55
44068,2012,0.6
44070,2012,0.88
44071,2012,0.416
44074,2012,0.416
44075,2012,0.5
44076,2012,0.66
44077,2012,0.65
44080,2012,0.45
44082,2012,0.5
44084,2012,0.6
44085,2012,0.5
44086,2012,0.66
44087,2012,0.5
44088,2012,0.77
44089,2012,0.5
44090,2012,0.4
44092,2012,0.742
44093,2012,0.5
44094,2012,0.55
44096,2012,0.5
44097,2012,0.67
44099,2012,0.65
44100,2012,0.55
44101,2012,0.55
44102,2012,0.5
44103,2012,0.7
44105,2012,0.5
44106,2012,0.77
44107,2012,0.605
44108,2012,0.6
44109,2012,0.5
44110,2012,0.5
44111,2012,0.5
44112,2012,0.506
44113,2012,0.77
44114,2012,0.66
44115,2012,0.825
44116,2012,0.4
44117,2012,0.88
44118,2012,0.52
44119,2012,0.52
44120,2012,0.5
44121,2012,0.52
44122,2012,0.737
44123,2012,0.5
44124,2012,0.66
44125,2012,0.4
44126,2012,0.55
44127,2012,0.55
44128,2012,0.5
44129,2012,0.825
44130,2012,0.55
44131,2012,0.66
44132,2012,0.55
44133,2012,0.5
44135,2012,0.66
44136,2012,0.55
44137,2012,0.5
44138,2012,0.5
44141,2012,0.5
44142,2012,0.55
44143,2012,0.715
44144,2012,0.78
44145,2012,0.5
44146,2012,0.55
44147,2012,0.77
44148,2012,0.5
44149,2012,0.5
44150,2012,0.66
44151,2012,0.55
44152,2012,0.5
44153,2012,0.825
44154,2012,0.66
44155,2012,0.78
44156,2012,0.5
44157,2012,0.5
44158,2012,0.825
44159,2012,0.5
44160,2012,0.5
44161,2012,0.66
44163,2012,0.5
44164,2012,0.5
44165,2012,0.66
44167,2012,0.935
44168,2012,0.5
44169,2012,0.636
44171,2012,0.693
44172,2012,0.605
44173,2012,0.55
44174,2012,0.715
44175,2012,0.5
44176,2012,0.5
44177,2012,0.5
44178,2012,0.55
44179,2012,0.5
44180,2012,0.5
44181,2012,0.517
44182,2012,0.699
44183,2012,0.66
44184,2012,0.45
44185,2012,0.5
44187,2012,0.66
44189,2012,0.416
44190,2012,0.539
44191,2012,0.66
44192,2012,0.77
44193,2012,0.41
44194,2012,0.6
44195,2012,0.5
44196,2012,0.88
44197,2012,0.4
44198,2012,0.5
44199,2012,0.66
44200,2012,0.55
44201,2012,0.77
44203,2012,0.715
44204,2012,0.66
44205,2012,0.649
44206,2012,0.693
44207,2012,0.5
44208,2012,0.5
44209,2012,0.66
44210,2012,0.699
44211,2012,0.5
44212,2012,0.5
44213,2012,0.5
44215,2012,0.66
44216,2012,0.671
44217,2012,0.5
44218,2012,0.66
44219,2012,0.55
44220,2012,0.5
44221,2012,0.46
44222,2012,0.416
44223,2012,0.55
44224,2012,0.5
44225,2012,0.99
44226,2012,0.66
44227,2012,0.55
44228,2012,0.66
44229,2012,0.416
44230,2012,0.68
44231,2012,1.04
44232,2012,0.5
44234,2012,0.715
44235,2012,0.5
44236,2012,0.468
44237,2012,0.5
44238,2012,0.825
44239,2012,0.5
44240,2012,0.75
44241,2012,0.825
44243,2012,0.832
44244,2012,0.5
44245,2012,0.99
44246,2012,0.88
44247,2012,0.6
44249,2012,0.5
44250,2012,0.66
44251,2012,0.715
44252,2012,0.5
44256,2012,0.5
44257,2012,0.5
44258,2012,0.5
44260,2012,0.88
44261,2012,0.715
44262,2012,0.55
44263,2012,0.749
44264,2012,0.832
44265,2012,0.66
44266,2012,0.583
44267,2012,0.66
44268,2012,0.5
45001,2012,0.364
45002,2012,0.55
45003,2012,0.4
45004,2012,0.5
45005,2012,0.572
45006,2012,0.4
45007,2012,0.55
45008,2012,0.66
45009,2012,0.66
45010,2012,0.5
45011,2012,0.66
45012,2012,0.66
45013,2012,0.42
45014,2012,0.47
45015,2012,0.5
45016,2012,0.53
45017,2012,0.66
45018,2012,0.7384
45019,2012,0.748
45020,2012,0.539
45021,2012,0.48
45022,2012,0.55
45023,2012,0.605
45024,2012,0.51
45025,2012,0.572
45026,2012,0.574
45027,2012,0.636
45028,2012,0.55
45029,2012,0.55
45030,2012,0.619
45031,2012,0.55
45032,2012,0.52
45033,2012,0.5
45034,2012,0.647
45035,2012,0.5
45036,2012,0.66
45037,2012,0.5
45038,2012,0.5724
45039,2012,0.5824
45040,2012,0.77
45041,2012,0.66
45042,2012,0.5
45043,2012,0.5
45045,2012,0.416
45046,2012,0.624
45047,2012,0.4992
45048,2012,0.416
45049,2012,0.4584
45050,2012,0.4172
45051,2012,0.66
45052,2012,0.5
45053,2012,0.5
45054,2012,0.5
45055,2012,0.5
45056,2012,0.935
45057,2012,0.715
45058,2012,0.638
45059,2012,0.616
45060,2012,0.52
45061,2012,0.6598
45062,2012,0.55
45063,2012,0.5
45064,2012,0.5
45065,2012,0.5
45066,2012,0.583
45067,2012,0.4
45068,2012,0.416
45069,2012,0.4
45070,2012,0.53
45071,2012,0.4
45072,2012,0.55
45073,2012,0.66
45074,2012,0.5
45075,2012,0.66
45076,2012,0.5
45077,2012,0.67
45078,2012,0.572
45079,2012,0.5
45080,2012,0.5
45081,2012,0.55
45082,2012,0.5
45083,2012,0.35
45084,2012,0.425
45085,2012,0.66
45086,2012,0.55
45087,2012,0.43
45088,2012,0.66
45089,2012,0.5
45090,2012,0.935
45091,2012,0.55
45092,2012,0.5
45093,2012,0.616
45094,2012,0.55
45095,2012,0.5824
45096,2012,0.5
45097,2012,0.416
45098,2012,0.4784
45099,2012,0.5
45100,2012,0.52
45101,2012,0.5
45102,2012,0.5
45103,2012,0.4
45104,2012,0.5
45105,2012,0.52
45106,2012,0.77
45107,2012,0.551
45108,2012,0.5
45109,2012,0.5
45110,2012,0.33
45111,2012,0.55
45112,2012,0.4
45113,2012,0.77
45114,2012,0.5
45115,2012,1.16
45116,2012,0.4
45117,2012,0.5
45118,2012,0.3
45119,2012,0.468
45120,2012,0.5
45121,2012,0.825
45122,2012,0.4
45123,2012,0.88
45124,2012,0.742
45125,2012,0.7102
45126,2012,0.624
45127,2012,0.66
45128,2012,0.66
45129,2012,0.605
45130,2012,0.4784
45131,2012,0.5
45132,2012,0.5
45133,2012,0.4
45134,2012,0.55
45135,2012,0.4
45136,2012,0.55
45137,2012,0.5
45138,2012,0.55
45139,2012,0.4
45140,2012,0.5
45141,2012,0.44
45142,2012,0.7
45143,2012,0.66
45144,2012,0.55
45145,2012,0.554
45146,2012,0.55
45147,2012,0.4
45148,2012,0.5
45149,2012,0.6776
45150,2012,0.715
45151,2012,0.5248
45152,2012,0.5
45153,2012,0.55
45154,2012,0.5
45155,2012,0.605
45156,2012,0.56
45157,2012,0.5
45158,2012,0.715
45159,2012,0.5
45160,2012,0.415
45161,2012,0.4979
45162,2012,0.5
45163,2012,0.726
45164,2012,0.676
45165,2012,0.6424
45166,2012,0.6732
45167,2012,0.41
45168,2012,0.42
45169,2012,0.66
45170,2012,0.55
45171,2012,0.45
45172,2012,0.5
45173,2012,0.53
45174,2012,0.5
45175,2012,0.55
45176,2012,0.6105
45177,2012,0.385
45179,2012,0.5
45180,2012,0.4
45181,2012,0.69
45182,2012,0.478
45183,2012,0.4
45184,2012,0.473
45185,2012,0.506
45186,2012,0.728
45187,2012,0.65
45188,2012,0.562
45189,2012,0.715
45190,2012,0.6
45191,2012,0.4992
45192,2012,0.624
45193,2012,0.715
45194,2012,0.5
45195,2012,0.47
45196,2012,0.55
45197,2012,0.45
45198,2012,0.4
45199,2012,0.4
45200,2012,0.551
45201,2012,0.5
45202,2012,0.416
45203,2012,0.5
45204,2012,0.66
45205,2012,0.5
45901,2012,0.759
46001,2012,0.5
46002,2012,0.65
46003,2012,0.748
46004,2012,0.38
46005,2012,0.884
46006,2012,0.936
46007,2012,0.742
46008,2012,0.825
46009,2012,0.657
46010,2012,0.99
46011,2012,0.858
46012,2012,0.795
46013,2012,0.79
46014,2012,0.64
46015,2012,0.8798
46016,2012,1.045
46017,2012,0.6771
46018,2012,0.836
46019,2012,0.81
46020,2012,0.935
46021,2012,0.72
46022,2012,0.63
46023,2012,0.825
46024,2012,0.86
46025,2012,0.515
46026,2012,0.935
46027,2012,0.57
46028,2012,0.88
46029,2012,1.012
46030,2012,0.8
46031,2012,0.825
46032,2012,0.98
46033,2012,0.795
46034,2012,0.88
46035,2012,0.5416
46036,2012,0.506
46037,2012,0.8056
46038,2012,0.5
46039,2012,0.95
46040,2012,0.935
46041,2012,0.615
46042,2012,0.858
46043,2012,0.832
46044,2012,0.5
46045,2012,0.65
46046,2012,1.1
46047,2012,0.715
46048,2012,0.88
46049,2012,1
46050,2012,0.56
46051,2012,0.6968
46052,2012,1.1
46053,2012,1.166
46054,2012,0.816
46055,2012,0.595
46056,2012,0.75
46057,2012,0.6
46058,2012,0.924
46059,2012,0.792
46060,2012,0.808
46061,2012,0.825
46062,2012,0.99
46063,2012,0.77
46064,2012,0.728
46065,2012,0.4
46066,2012,0.636
46067,2012,0.77
46068,2012,0.715
46069,2012,0.935
46070,2012,0.6148
46071,2012,0.636
46072,2012,0.88
46073,2012,0.737
46074,2012,0.935
46075,2012,0.935
46076,2012,0.715
46077,2012,0.87
46078,2012,1.118
46079,2012,0.638
46080,2012,0.715
46081,2012,0.848
46082,2012,0.65
46083,2012,0.936
46084,2012,0.954
46085,2012,0.67
46086,2012,0.825
46087,2012,0.9
46088,2012,0.65
46089,2012,0.63
46090,2012,0.83
46091,2012,0.75
46092,2012,0.6
46093,2012,0.935
46094,2012,0.8672
46095,2012,0.5
46096,2012,0.5
46097,2012,0.5
46098,2012,0.825
46099,2012,0.5
46100,2012,0.689
46101,2012,1.1
46102,2012,0.75
46103,2012,0.69
46104,2012,0.63
46105,2012,1.06
46106,2012,0.77
46107,2012,1.1
46108,2012,1.04
46109,2012,0.6
46110,2012,0.93
46111,2012,1.045
46112,2012,0.75
46113,2012,0.748
46114,2012,0.4
46115,2012,0.55
46116,2012,0.8008
46117,2012,0.77
46118,2012,0.759
46119,2012,0.825
46120,2012,0.99
46121,2012,0.55
46122,2012,0.7
46123,2012,0.4
46124,2012,1.078
46125,2012,0.76
46126,2012,0.5
46127,2012,0.745
46128,2012,0.77
46129,2012,0.6
46130,2012,0.99
46131,2012,0.883
46132,2012,0.707
46133,2012,0.59
46134,2012,0.6988
46135,2012,0.742
46136,2012,0.825
46137,2012,0.95
46138,2012,0.738
46139,2012,0.745
46140,2012,0.55
46141,2012,0.66
46142,2012,0.5
46143,2012,0.751
46144,2012,0.5
46145,2012,0.63
46146,2012,0.74
46147,2012,0.77
46148,2012,0.52
46149,2012,0.99
46150,2012,0.753
46151,2012,0.66
46152,2012,0.863
46153,2012,0.859
46154,2012,0.416
46155,2012,0.848
46156,2012,0.924
46157,2012,0.72
46158,2012,0.5
46159,2012,0.63
46160,2012,0.88
46161,2012,0.88
46162,2012,0.551
46163,2012,0.55
46164,2012,1.056
46165,2012,0.6281
46166,2012,0.869
46167,2012,0.5
46168,2012,0.38
46169,2012,0.487
46170,2012,0.73
46171,2012,0.99
46172,2012,0.748
46173,2012,0.68
46174,2012,0.6448
46175,2012,0.88
46176,2012,0.625
46177,2012,0.784
46178,2012,0.884
46179,2012,0.77
46180,2012,0.99
46181,2012,1.001
46182,2012,0.884
46183,2012,0.73
46184,2012,0.99
46185,2012,0.57
46186,2012,0.69
46187,2012,0.825
46188,2012,0.49
46189,2012,0.825
46190,2012,0.58
46191,2012,1.1
46192,2012,0.935
46193,2012,0.728
46194,2012,0.88
46195,2012,0.77
46196,2012,0.88
46197,2012,0.795
46198,2012,0.64
46199,2012,0.935
46200,2012,0.78
46201,2012,0.946
46202,2012,0.5928
46203,2012,0.68
46204,2012,0.42
46205,2012,0.572
46206,2012,0.6
46207,2012,0.693
46208,2012,0.697
46209,2012,0.848
46210,2012,0.847
46211,2012,0.6
46212,2012,0.795
46213,2012,0.825
46214,2012,0.748
46215,2012,0.825
46216,2012,0.825
46217,2012,0.748
46218,2012,0.82
46219,2012,0.9
46220,2012,0.9174
46221,2012,0.728
46222,2012,0.726
46223,2012,0.41
46224,2012,0.916
46225,2012,0.749
46226,2012,0.814
46227,2012,0.988
46228,2012,0.848
46229,2012,1.023
46230,2012,0.902
46231,2012,0.88
46232,2012,0.605
46233,2012,0.72
46234,2012,0.68
46235,2012,0.46
46236,2012,0.66
46237,2012,0.742
46238,2012,0.48
46239,2012,0.5
46240,2012,0.5
46241,2012,0.562
46242,2012,0.5
46243,2012,0.858
46244,2012,0.59
46245,2012,0.83
46246,2012,0.5
46247,2012,0.499
46248,2012,0.733
46249,2012,1.0032
46250,2012,1.071
46251,2012,0.616
46252,2012,0.936
46253,2012,0.66
46254,2012,0.655
46255,2012,0.48
46256,2012,0.935
46257,2012,0.6654
46258,2012,0.99
46259,2012,0.55
46260,2012,0.65
46261,2012,0.827
46262,2012,0.715
46263,2012,0.6
46902,2012,0.76
46903,2012,0.604
46904,2012,1.007
47001,2012,0.832
47002,2012,0.66
47003,2012,0.7
47004,2012,0.924
47005,2012,0.64
47006,2012,0.64
47007,2012,0.4016
47008,2012,0.88
47009,2012,0.825
47010,2012,0.38
47011,2012,0.6
47012,2012,0.8
47013,2012,0.7
47014,2012,0.416
47015,2012,0.935
47016,2012,1.1
47017,2012,0.88
47018,2012,0.45
47019,2012,0.825
47020,2012,0.64
47021,2012,0.5
47022,2012,0.624
47023,2012,0.629
47024,2012,0.5
47026,2012,0.5
47027,2012,0.416
47028,2012,0.88
47029,2012,0.77
47030,2012,0.94
47031,2012,0.55
47032,2012,0.66
47033,2012,0.52
47034,2012,0.832
47035,2012,0.67
47036,2012,0.82
47037,2012,0.77
47038,2012,0.416
47039,2012,0.538
47040,2012,0.8
47041,2012,0.5
47042,2012,0.85
47043,2012,0.935
47044,2012,0.624
47045,2012,0.5
47046,2012,0.65
47047,2012,0.728
47048,2012,0.8
47049,2012,0.66
47050,2012,0.5
47051,2012,0.53
47052,2012,0.682
47053,2012,0.7
47054,2012,0.5
47055,2012,0.8
47056,2012,0.624
47057,2012,0.77
47058,2012,0.935
47059,2012,0.624
47060,2012,0.832
47061,2012,0.624
47062,2012,0.5
47063,2012,0.676
47064,2012,0.5
47065,2012,0.77
47066,2012,0.5
47067,2012,0.935
47068,2012,0.62
47069,2012,0.6448
47070,2012,0.616
47071,2012,0.5
47073,2012,0.62
47074,2012,0.66
47075,2012,0.5
47076,2012,0.54584
47077,2012,0.7488
47078,2012,0.624
47079,2012,0.88
47080,2012,0.884
47081,2012,0.84
47082,2012,0.693
47083,2012,0.728
47084,2012,0.66
47085,2012,0.9176
47086,2012,0.803
47087,2012,0.61
47088,2012,0.62
47089,2012,0.88
47090,2012,0.66
47091,2012,0.88
47092,2012,0.8
47093,2012,0.605
47094,2012,0.88
47095,2012,0.5
47096,2012,0.825
47097,2012,0.66
47098,2012,0.6451
47099,2012,0.75
47100,2012,0.572
47101,2012,0.913
47102,2012,0.6
47103,2012,0.65
47104,2012,0.66
47106,2012,0.4368
47109,2012,0.78
47110,2012,0.728
47111,2012,1.04
47112,2012,0.72
47113,2012,0.81
47114,2012,0.847
47115,2012,0.52
47116,2012,0.58
47117,2012,0.4
47118,2012,0.5
47119,2012,0.5
47121,2012,0.63
47122,2012,0.61
47123,2012,0.88
47124,2012,0.869
47125,2012,0.88
47126,2012,0.83
47127,2012,1.034
47128,2012,0.88
47129,2012,0.47
47130,2012,0.935
47131,2012,0.416
47132,2012,0.88
47133,2012,0.506
47134,2012,0.676
47135,2012,0.88
47137,2012,0.5
47138,2012,0.6
47139,2012,0.66
47140,2012,0.77
47141,2012,0.624
47142,2012,0.715
47143,2012,0.624
47144,2012,0.7
47145,2012,0.627
47146,2012,0.416
47147,2012,0.42
47148,2012,0.5
47149,2012,0.44
47150,2012,0.8
47151,2012,0.5824
47152,2012,0.82
47153,2012,1.1
47154,2012,0.784
47155,2012,0.506
47156,2012,0.88
47157,2012,0.693
47158,2012,0.742
47159,2012,0.7
47160,2012,0.825
47161,2012,0.4992
47162,2012,0.88
47163,2012,0.5
47164,2012,0.78
47165,2012,0.583
47166,2012,0.715
47167,2012,1.04
47168,2012,0.77
47169,2012,0.52
47170,2012,0.416
47171,2012,0.624
47172,2012,0.65
47173,2012,0.51
47174,2012,0.77
47175,2012,0.77
47176,2012,0.5824
47177,2012,1.1
47178,2012,0.57
47179,2012,0.572
47180,2012,0.624
47181,2012,0.88
47182,2012,0.77
47183,2012,0.78
47184,2012,0.56
47185,2012,0.99
47186,2012,0.6758
47187,2012,0.75
47188,2012,0.5824
